,product_category(1),product_category(2),product_category(3),product_category(4),product_category(5),product_category(6)
994,22,145,699,910,442,89
995,22,145,699,910,442,89
996,1,9,8,910,442,89
997,8,11,102,910,442,89
998,1,9,49,31,442,89
999,3,49,127,106,38,89
1000,11,64,153,910,442,89
1001,4,75,154,910,442,89
1002,22,145,699,910,442,89
1003,22,145,699,910,442,89
1004,3,3,2,2,442,89
1005,3,3,2,2,442,89
1006,22,145,699,910,442,89
1007,8,11,10,910,442,89
1008,22,145,699,910,442,89
1009,1,1,699,910,442,89
1010,22,145,699,910,442,89
1011,1,1,699,910,442,89
1012,9,13,155,910,442,89
1013,22,145,699,910,442,89
1014,22,145,699,910,442,89
1015,22,145,699,910,442,89
1016,1,1,699,910,442,89
1017,12,30,37,20,48,89
1018,3,49,127,106,38,89
1019,1,1,699,910,442,89
1020,9,31,39,22,442,89
1021,22,145,699,910,442,89
1022,22,145,699,910,442,89
1023,22,145,699,910,442,89
1024,22,145,699,910,442,89
1025,15,46,156,910,442,89
1026,4,38,58,40,442,89
1027,22,145,699,910,442,89
1028,22,145,699,910,442,89
1029,4,14,13,46,442,89
1030,22,145,699,910,442,89
1031,22,145,699,910,442,89
1032,22,145,699,910,442,89
1033,3,3,2,5,31,89
1034,22,145,699,910,442,89
1035,8,11,135,116,442,89
1036,1,9,157,910,442,89
1037,12,30,37,65,49,89
1038,4,14,158,128,442,89
1039,22,145,699,910,442,89
1040,1,9,66,910,442,89
1041,4,38,48,30,442,89
1042,13,35,42,910,442,89
1043,22,145,699,910,442,89
1044,1,9,53,129,442,89
1045,10,25,45,88,442,89
1046,22,145,699,910,442,89
1047,22,145,699,910,442,89
1048,22,145,699,910,442,89
1049,1,1,699,910,442,89
1050,22,145,699,910,442,89
1051,1,1,699,910,442,89
1052,6,21,699,910,442,89
1053,22,145,699,910,442,89
1054,22,145,699,910,442,89
1055,6,76,699,910,442,89
1056,1,17,159,910,442,89
1057,22,145,699,910,442,89
1058,1,1,699,910,442,89
1059,22,145,699,910,442,89
1060,22,145,699,910,442,89
1061,22,145,699,910,442,89
1062,22,145,699,910,442,89
1063,22,145,699,910,442,89
1064,22,145,699,910,442,89
1065,8,34,41,23,442,89
1066,22,145,699,910,442,89
1067,4,38,48,30,442,89
1068,3,8,7,910,442,89
1069,22,145,699,910,442,89
1070,22,145,699,910,442,89
1071,8,11,160,910,442,89
1072,8,24,23,910,442,89
1073,4,14,13,130,442,89
1074,22,145,699,910,442,89
1075,9,13,161,910,442,89
1076,22,145,699,910,442,89
1077,22,145,699,910,442,89
1078,22,145,699,910,442,89
1079,9,31,54,42,442,89
1080,1,23,22,910,442,89
1081,1,9,14,910,442,89
1082,1,9,8,910,442,89
1083,11,64,162,910,442,89
1084,1,9,8,910,442,89
1085,1,1,699,910,442,89
1086,22,145,699,910,442,89
1087,22,145,699,910,442,89
1088,22,145,699,910,442,89
1089,4,42,63,73,442,89
1090,4,14,13,46,442,89
1091,22,145,699,910,442,89
1092,5,39,51,910,442,89
1093,22,145,699,910,442,89
1094,22,145,699,910,442,89
1095,22,145,699,910,442,89
1096,5,39,62,910,442,89
1097,3,12,67,54,14,89
1098,1,23,22,910,442,89
1099,22,145,699,910,442,89
1100,22,145,699,910,442,89
1101,22,145,699,910,442,89
1102,1,1,699,910,442,89
1103,8,11,118,910,442,89
1104,3,8,57,910,442,89
1105,22,145,699,910,442,89
1106,4,14,59,41,41,89
1107,8,24,23,910,442,89
1108,22,145,699,910,442,89
1109,22,145,699,910,442,89
1110,22,145,699,910,442,89
1111,8,63,163,910,442,89
1112,22,145,699,910,442,89
1113,1,9,65,131,442,89
1114,3,12,67,132,442,89
1115,3,3,2,2,442,89
1116,9,31,164,910,442,89
1117,22,145,699,910,442,89
1118,4,42,63,73,442,89
1119,22,145,699,910,442,89
1120,3,3,2,5,1,89
1121,22,145,699,910,442,89
1122,8,11,28,910,442,89
1123,1,1,699,910,442,89
1124,4,48,165,910,442,89
1125,22,145,699,910,442,89
1126,1,1,699,910,442,89
1127,8,15,15,910,442,89
1128,5,6,5,910,442,89
1129,1,9,53,86,442,89
1130,2,2,1,15,50,89
1131,22,145,699,910,442,89
1132,14,41,166,133,442,89
1133,22,145,699,910,442,89
1134,4,14,13,134,442,89
1135,22,145,699,910,442,89
1136,22,145,699,910,442,89
1137,22,145,699,910,442,89
1138,11,77,167,910,442,89
1139,22,145,699,910,442,89
1140,22,145,699,910,442,89
1141,22,145,699,910,442,89
1142,22,145,699,910,442,89
1143,22,145,699,910,442,89
1144,22,145,699,910,442,89
1145,22,145,699,910,442,89
1146,22,145,699,910,442,89
1147,4,42,63,73,442,89
1148,22,145,699,910,442,89
1149,11,66,168,910,442,89
1150,22,145,699,910,442,89
1151,22,145,699,910,442,89
1152,22,145,699,910,442,89
1153,22,145,699,910,442,89
1154,1,17,169,910,442,89
1155,8,11,135,135,442,89
1156,22,145,699,910,442,89
1157,1,29,34,910,442,89
1158,6,74,699,910,442,89
1159,6,74,699,910,442,89
1160,3,8,7,910,442,89
1161,22,145,699,910,442,89
1162,22,145,699,910,442,89
1163,22,145,699,910,442,89
1164,22,145,699,910,442,89
1165,22,145,699,910,442,89
1166,3,78,699,910,442,89
1167,22,145,699,910,442,89
1168,4,79,170,136,442,89
1169,3,3,2,2,442,89
1170,22,145,699,910,442,89
1171,22,145,699,910,442,89
1172,22,145,699,910,442,89
1173,22,145,699,910,442,89
1174,22,145,699,910,442,89
1175,22,145,699,910,442,89
1176,2,2,20,910,442,89
1177,3,12,105,108,442,89
1178,11,64,171,910,442,89
1179,2,20,19,137,442,89
1180,6,21,699,910,442,89
1181,4,5,72,126,442,89
1182,8,15,15,910,442,89
1183,22,145,699,910,442,89
1184,3,3,2,2,442,89
1185,3,49,127,106,38,89
1186,3,12,78,60,442,89
1187,3,8,77,910,442,89
1188,12,30,130,138,442,89
1189,8,37,699,910,442,89
1190,22,145,699,910,442,89
1191,22,145,699,910,442,89
1192,22,145,699,910,442,89
1193,1,9,53,118,442,89
1194,3,16,16,910,442,89
1195,4,47,110,910,442,89
1196,2,2,47,91,442,89
1197,9,13,12,910,442,89
1198,4,42,63,139,442,89
1199,22,145,699,910,442,89
1200,6,80,699,910,442,89
1201,8,24,23,910,442,89
1202,1,81,172,910,442,89
1203,5,45,173,910,442,89
1204,4,42,174,140,442,89
1205,22,145,699,910,442,89
1206,3,12,67,54,28,89
1207,4,14,13,25,442,89
1208,22,145,699,910,442,89
1209,2,2,70,57,442,89
1210,8,11,10,910,442,89
1211,1,9,66,910,442,89
1212,22,145,699,910,442,89
1213,4,28,175,141,442,89
1214,22,145,699,910,442,89
1215,2,2,9,142,442,89
1216,22,145,699,910,442,89
1217,1,9,14,910,442,89
1218,3,18,18,26,442,89
1219,22,145,699,910,442,89
1220,22,145,699,910,442,89
1221,1,9,49,31,442,89
1222,4,5,79,61,442,89
1223,9,31,54,143,442,89
1224,22,145,699,910,442,89
1225,11,27,134,910,442,89
1226,22,145,699,910,442,89
1227,22,145,699,910,442,89
1228,3,12,67,84,51,89
1229,22,145,699,910,442,89
1230,4,5,125,910,442,89
1231,22,145,699,910,442,89
1232,6,21,699,910,442,89
1233,1,1,699,910,442,89
1234,22,145,699,910,442,89
1235,2,2,1,144,52,5
1236,1,23,22,910,442,89
1237,1,1,699,910,442,89
1238,4,14,13,145,442,89
1239,17,65,176,146,53,89
1240,22,145,699,910,442,89
1241,1,1,699,910,442,89
1242,1,9,66,910,442,89
1243,1,9,66,910,442,89
1244,3,3,2,5,1,89
1245,1,9,53,86,442,89
1246,1,9,157,910,442,89
1247,22,145,699,910,442,89
1248,22,145,699,910,442,89
1249,22,145,699,910,442,89
1250,22,145,699,910,442,89
1251,3,16,32,910,442,89
1252,22,145,699,910,442,89
1253,1,9,66,910,442,89
1254,22,145,699,910,442,89
1255,8,36,44,910,442,89
1256,22,145,699,910,442,89
1257,22,145,699,910,442,89
1258,22,145,699,910,442,89
1259,1,1,699,910,442,89
1260,4,42,63,139,442,89
1261,3,18,18,26,442,89
1262,22,145,699,910,442,89
1263,2,2,1,98,442,89
1264,22,145,699,910,442,89
1265,5,45,177,910,442,89
1266,4,14,13,11,442,89
1267,22,145,699,910,442,89
1268,1,9,73,910,442,89
1269,22,145,699,910,442,89
1270,22,145,699,910,442,89
1271,22,145,699,910,442,89
1272,22,145,699,910,442,89
1273,22,145,699,910,442,89
1274,22,145,699,910,442,89
1275,22,145,699,910,442,89
1276,9,31,54,36,442,89
1277,14,82,178,147,54,6
1278,6,74,699,910,442,89
1279,22,145,699,910,442,89
1280,1,9,65,148,442,89
1281,22,145,699,910,442,89
1282,22,145,699,910,442,89
1283,22,145,699,910,442,89
1284,9,31,54,50,442,89
1285,3,3,2,2,442,89
1286,22,145,699,910,442,89
1287,22,145,699,910,442,89
1288,22,145,699,910,442,89
1289,1,1,699,910,442,89
1290,22,145,699,910,442,89
1291,22,145,699,910,442,89
1292,4,47,74,149,442,89
1293,1,29,179,910,442,89
1294,5,59,107,910,442,89
1295,22,145,699,910,442,89
1296,1,1,699,910,442,89
1297,1,1,699,910,442,89
1298,3,49,127,106,38,89
1299,22,145,699,910,442,89
1300,22,145,699,910,442,89
1301,22,145,699,910,442,89
1302,1,29,34,910,442,89
1303,22,145,699,910,442,89
1304,22,145,699,910,442,89
1305,22,145,699,910,442,89
1306,6,21,699,910,442,89
1307,6,21,699,910,442,89
1308,6,74,699,910,442,89
1309,22,145,699,910,442,89
1310,1,17,143,910,442,89
1311,3,8,7,910,442,89
1312,2,20,19,137,442,89
1313,22,145,699,910,442,89
1314,22,145,699,910,442,89
1315,11,64,180,150,442,89
1316,4,4,3,910,442,89
1317,1,1,699,910,442,89
1318,22,145,699,910,442,89
1319,2,2,47,27,442,89
1320,6,83,699,910,442,89
1321,4,28,181,910,442,89
1322,3,3,2,2,442,89
1323,1,1,699,910,442,89
1324,6,74,699,910,442,89
1325,1,1,699,910,442,89
1326,4,42,63,139,442,89
1327,22,145,699,910,442,89
1328,5,40,182,910,442,89
1329,22,145,699,910,442,89
1330,22,145,699,910,442,89
1331,8,24,23,910,442,89
1332,22,145,699,910,442,89
1333,22,145,699,910,442,89
1334,22,145,699,910,442,89
1335,22,145,699,910,442,89
1336,1,9,49,31,442,89
1337,10,25,45,51,12,1
1338,22,145,699,910,442,89
1339,1,1,699,910,442,89
1340,22,145,699,910,442,89
1341,22,145,699,910,442,89
1342,22,145,699,910,442,89
1343,22,145,699,910,442,89
1344,22,145,699,910,442,89
1345,22,145,699,910,442,89
1346,22,145,699,910,442,89
1347,14,82,178,151,55,7
1348,22,145,699,910,442,89
1349,6,21,699,910,442,89
1350,3,3,2,2,442,89
1351,22,145,699,910,442,89
1352,22,145,699,910,442,89
1353,22,145,699,910,442,89
1354,1,1,699,910,442,89
1355,22,145,699,910,442,89
1356,11,27,183,910,442,89
1357,8,37,699,910,442,89
1358,6,21,699,910,442,89
1359,22,145,699,910,442,89
1360,8,15,117,910,442,89
1361,22,145,699,910,442,89
1362,22,145,699,910,442,89
1363,22,145,699,910,442,89
1364,14,82,184,152,442,89
1365,4,14,13,79,442,89
1366,4,5,82,910,442,89
1367,2,2,1,75,46,8
1368,3,8,77,910,442,89
1369,22,145,699,910,442,89
1370,22,145,699,910,442,89
1371,22,145,699,910,442,89
1372,8,11,102,910,442,89
1373,1,9,185,153,56,89
1374,10,25,24,53,13,89
1375,22,145,699,910,442,89
1376,11,27,100,82,442,89
1377,2,2,47,27,442,89
1378,3,3,2,2,442,89
1379,22,145,699,910,442,89
1380,4,48,186,910,442,89
1381,3,12,67,84,43,89
1382,8,84,187,910,442,89
1383,1,9,188,154,442,89
1384,22,145,699,910,442,89
1385,11,27,189,910,442,89
1386,4,48,190,910,442,89
1387,3,3,2,2,442,89
1388,22,145,699,910,442,89
1389,1,9,73,910,442,89
1390,3,12,11,4,442,89
1391,12,85,191,155,442,89
1392,14,41,166,156,442,89
1393,22,145,699,910,442,89
1394,3,3,2,2,442,89
1395,8,84,187,910,442,89
1396,1,1,699,910,442,89
1397,22,145,699,910,442,89
1398,22,145,699,910,442,89
1399,22,145,699,910,442,89
1400,22,145,699,910,442,89
1401,3,3,2,2,442,89
1402,8,34,106,910,442,89
1403,13,61,109,910,442,89
1404,1,17,192,910,442,89
1405,22,145,699,910,442,89
1406,2,2,1,9,15,89
1407,22,145,699,910,442,89
1408,22,145,699,910,442,89
1409,22,145,699,910,442,89
1410,22,145,699,910,442,89
1411,22,145,699,910,442,89
1412,22,145,699,910,442,89
1413,8,11,135,135,442,89
1414,12,30,37,96,442,89
1415,22,145,699,910,442,89
1416,22,145,699,910,442,89
1417,22,145,699,910,442,89
1418,3,3,2,2,442,89
1419,22,145,699,910,442,89
1420,4,5,79,61,442,89
1421,22,145,699,910,442,89
1422,22,145,699,910,442,89
1423,22,145,699,910,442,89
1424,22,145,699,910,442,89
1425,22,145,699,910,442,89
1426,2,2,1,9,8,89
1427,8,37,699,910,442,89
1428,22,145,699,910,442,89
1429,4,5,26,48,442,89
1430,22,145,699,910,442,89
1431,3,3,2,2,442,89
1432,1,1,699,910,442,89
1433,22,145,699,910,442,89
1434,22,145,699,910,442,89
1435,3,8,7,910,442,89
1436,4,38,144,157,442,89
1437,22,145,699,910,442,89
1438,22,145,699,910,442,89
1439,3,8,57,910,442,89
1440,22,145,699,910,442,89
1441,2,2,1,75,46,9
1442,22,145,699,910,442,89
1443,1,1,699,910,442,89
1444,22,145,699,910,442,89
1445,22,145,699,910,442,89
1446,4,42,63,73,442,89
1447,3,12,67,54,14,89
1448,22,145,699,910,442,89
1449,22,145,699,910,442,89
1450,4,14,13,11,442,89
1451,1,9,8,910,442,89
1452,4,14,116,99,442,89
1453,12,30,37,96,442,89
1454,22,145,699,910,442,89
1455,2,20,193,910,442,89
1456,9,31,54,36,442,89
1457,4,38,48,158,442,89
1458,22,145,699,910,442,89
1459,22,145,699,910,442,89
1460,2,2,1,98,442,89
1461,2,2,20,910,442,89
1462,4,38,58,159,57,89
1463,3,49,127,106,38,89
1464,22,145,699,910,442,89
1465,1,1,699,910,442,89
1466,22,145,699,910,442,89
1467,22,145,699,910,442,89
1468,22,145,699,910,442,89
1469,9,31,54,36,442,89
1470,22,145,699,910,442,89
1471,22,145,699,910,442,89
1472,22,145,699,910,442,89
1473,12,30,37,107,442,89
1474,4,14,13,11,442,89
1475,4,28,33,18,442,89
1476,22,145,699,910,442,89
1477,4,5,79,160,442,89
1478,22,145,699,910,442,89
1479,8,34,93,910,442,89
1480,22,145,699,910,442,89
1481,22,145,699,910,442,89
1482,1,9,14,910,442,89
1483,22,145,699,910,442,89
1484,4,47,110,910,442,89
1485,22,145,699,910,442,89
1486,2,20,19,137,442,89
1487,8,37,699,910,442,89
1488,8,24,46,910,442,89
1489,2,2,1,98,442,89
1490,22,145,699,910,442,89
1491,1,9,55,161,442,89
1492,22,145,699,910,442,89
1493,22,145,699,910,442,89
1494,4,26,152,127,442,89
1495,22,145,699,910,442,89
1496,22,145,699,910,442,89
1497,14,82,184,152,442,89
1498,22,145,699,910,442,89
1499,22,145,699,910,442,89
1500,22,145,699,910,442,89
1501,22,145,699,910,442,89
1502,8,34,106,910,442,89
1503,5,40,182,910,442,89
1504,2,2,9,32,442,89
1505,22,145,699,910,442,89
1506,1,1,699,910,442,89
1507,1,29,34,910,442,89
1508,22,145,699,910,442,89
1509,22,145,699,910,442,89
1510,8,11,28,910,442,89
1511,22,145,699,910,442,89
1512,10,25,45,51,58,89
1513,2,20,142,121,442,89
1514,22,145,699,910,442,89
1515,4,14,13,63,442,89
1516,6,21,699,910,442,89
1517,2,2,1,98,442,89
1518,22,145,699,910,442,89
1519,22,145,699,910,442,89
1520,22,145,699,910,442,89
1521,3,78,699,910,442,89
1522,22,145,699,910,442,89
1523,22,145,699,910,442,89
1524,1,9,65,113,442,89
1525,2,2,1,75,20,10
1526,4,42,63,162,442,89
1527,22,145,699,910,442,89
1528,10,25,45,51,12,1
1529,4,38,48,163,442,89
1530,4,5,26,48,442,89
1531,8,34,194,910,442,89
1532,5,59,107,910,442,89
1533,1,17,143,910,442,89
1534,22,145,699,910,442,89
1535,22,145,699,910,442,89
1536,22,145,699,910,442,89
1537,1,23,22,910,442,89
1538,1,1,699,910,442,89
1539,22,145,699,910,442,89
1540,4,14,59,41,41,89
1541,22,145,699,910,442,89
1542,4,42,63,73,442,89
1543,22,145,699,910,442,89
1544,22,145,699,910,442,89
1545,22,145,699,910,442,89
1546,22,145,699,910,442,89
1547,9,31,54,36,442,89
1548,22,145,699,910,442,89
1549,1,1,699,910,442,89
1550,4,14,158,164,59,89
1551,22,145,699,910,442,89
1552,1,9,8,910,442,89
1553,22,145,699,910,442,89
1554,3,3,195,165,442,89
1555,22,145,699,910,442,89
1556,4,75,196,910,442,89
1557,1,29,197,910,442,89
1558,2,2,1,98,442,89
1559,1,29,179,910,442,89
1560,22,145,699,910,442,89
1561,22,145,699,910,442,89
1562,22,145,699,910,442,89
1563,3,3,2,5,1,89
1564,22,145,699,910,442,89
1565,22,145,699,910,442,89
1566,5,40,52,34,442,89
1567,22,145,699,910,442,89
1568,4,28,175,141,442,89
1569,22,145,699,910,442,89
1570,22,145,699,910,442,89
1571,4,14,59,166,60,89
1572,22,145,699,910,442,89
1573,22,145,699,910,442,89
1574,22,145,699,910,442,89
1575,22,145,699,910,442,89
1576,22,145,699,910,442,89
1577,22,145,699,910,442,89
1578,8,15,15,910,442,89
1579,3,49,87,910,442,89
1580,22,145,699,910,442,89
1581,22,145,699,910,442,89
1582,22,145,699,910,442,89
1583,6,21,699,910,442,89
1584,22,145,699,910,442,89
1585,6,74,699,910,442,89
1586,22,145,699,910,442,89
1587,1,9,49,31,442,89
1588,22,145,699,910,442,89
1589,22,145,699,910,442,89
1590,13,35,42,910,442,89
1591,4,14,158,167,61,89
1592,8,37,699,910,442,89
1593,3,12,67,54,62,89
1594,22,145,699,910,442,89
1595,9,31,89,168,442,89
1596,22,145,699,910,442,89
1597,11,27,134,910,442,89
1598,22,145,699,910,442,89
1599,22,145,699,910,442,89
1600,22,145,699,910,442,89
1601,13,86,198,169,442,89
1602,22,145,699,910,442,89
1603,22,145,699,910,442,89
1604,6,19,699,910,442,89
1605,3,3,2,2,442,89
1606,22,145,699,910,442,89
1607,22,145,699,910,442,89
1608,3,3,2,2,442,89
1609,1,9,49,31,442,89
1610,22,145,699,910,442,89
1611,22,145,699,910,442,89
1612,11,27,134,910,442,89
1613,5,39,62,910,442,89
1614,22,145,699,910,442,89
1615,22,145,699,910,442,89
1616,22,145,699,910,442,89
1617,9,31,54,36,442,89
1618,3,12,67,54,62,89
1619,5,39,62,910,442,89
1620,22,145,699,910,442,89
1621,4,14,38,170,442,89
1622,1,1,699,910,442,89
1623,22,145,699,910,442,89
1624,22,145,699,910,442,89
1625,22,145,699,910,442,89
1626,22,145,699,910,442,89
1627,6,21,699,910,442,89
1628,22,145,699,910,442,89
1629,22,145,699,910,442,89
1630,22,145,699,910,442,89
1631,1,1,699,910,442,89
1632,22,145,699,910,442,89
1633,22,145,699,910,442,89
1634,3,78,699,910,442,89
1635,22,145,699,910,442,89
1636,22,145,699,910,442,89
1637,22,145,699,910,442,89
1638,22,145,699,910,442,89
1639,22,145,699,910,442,89
1640,22,145,699,910,442,89
1641,9,31,199,171,442,89
1642,22,145,699,910,442,89
1643,4,28,76,910,442,89
1644,22,145,699,910,442,89
1645,3,8,77,910,442,89
1646,4,5,200,910,442,89
1647,3,18,25,104,442,89
1648,22,145,699,910,442,89
1649,11,87,201,910,442,89
1650,22,145,699,910,442,89
1651,22,145,699,910,442,89
1652,5,39,51,910,442,89
1653,22,145,699,910,442,89
1654,22,145,699,910,442,89
1655,3,3,2,2,442,89
1656,22,145,699,910,442,89
1657,2,20,202,910,442,89
1658,22,145,699,910,442,89
1659,22,145,699,910,442,89
1660,22,145,699,910,442,89
1661,4,42,203,172,442,89
1662,4,14,59,41,35,89
1663,22,145,699,910,442,89
1664,15,46,204,173,442,89
1665,3,49,127,106,38,89
1666,22,145,699,910,442,89
1667,22,145,699,910,442,89
1668,4,14,13,112,442,89
1669,22,145,699,910,442,89
1670,22,145,699,910,442,89
1671,22,145,699,910,442,89
1672,9,31,89,174,442,89
1673,12,30,37,96,442,89
1674,22,145,699,910,442,89
1675,1,29,34,910,442,89
1676,22,145,699,910,442,89
1677,22,145,699,910,442,89
1678,22,145,699,910,442,89
1679,4,38,48,92,442,89
1680,4,26,29,175,442,89
1681,22,145,699,910,442,89
1682,22,145,699,910,442,89
1683,22,145,699,910,442,89
1684,22,145,699,910,442,89
1685,4,14,13,176,442,89
1686,22,145,699,910,442,89
1687,11,27,124,177,442,89
1688,12,30,37,28,36,89
1689,4,14,59,41,34,89
1690,22,145,699,910,442,89
1691,22,145,699,910,442,89
1692,22,145,699,910,442,89
1693,1,1,699,910,442,89
1694,22,145,699,910,442,89
1695,4,14,116,178,442,89
1696,22,145,699,910,442,89
1697,22,145,699,910,442,89
1698,10,25,45,51,12,1
1699,11,88,205,910,442,89
1700,22,145,699,910,442,89
1701,22,145,699,910,442,89
1702,5,53,104,910,442,89
1703,1,9,14,910,442,89
1704,1,1,699,910,442,89
1705,22,145,699,910,442,89
1706,22,145,699,910,442,89
1707,22,145,699,910,442,89
1708,22,145,699,910,442,89
1709,8,34,106,910,442,89
1710,22,145,699,910,442,89
1711,22,145,699,910,442,89
1712,8,24,206,910,442,89
1713,22,145,699,910,442,89
1714,3,3,2,2,442,89
1715,22,145,699,910,442,89
1716,22,145,699,910,442,89
1717,1,17,17,910,442,89
1718,22,145,699,910,442,89
1719,1,29,207,910,442,89
1720,3,3,2,2,442,89
1721,22,145,699,910,442,89
1722,2,2,70,57,442,89
1723,8,36,44,910,442,89
1724,11,89,208,910,442,89
1725,6,74,699,910,442,89
1726,2,20,19,137,442,89
1727,8,24,46,910,442,89
1728,22,145,699,910,442,89
1729,2,2,1,15,5,89
1730,8,24,46,910,442,89
1731,3,3,2,2,442,89
1732,22,145,699,910,442,89
1733,8,11,102,910,442,89
1734,1,17,140,910,442,89
1735,22,145,699,910,442,89
1736,22,145,699,910,442,89
1737,7,10,699,910,442,89
1738,22,145,699,910,442,89
1739,4,14,13,179,442,89
1740,22,145,699,910,442,89
1741,1,1,699,910,442,89
1742,22,145,699,910,442,89
1743,22,145,699,910,442,89
1744,1,1,699,910,442,89
1745,1,9,49,31,442,89
1746,22,145,699,910,442,89
1747,22,145,699,910,442,89
1748,22,145,699,910,442,89
1749,3,12,105,108,442,89
1750,5,40,209,910,442,89
1751,22,145,699,910,442,89
1752,22,145,699,910,442,89
1753,9,31,80,180,442,89
1754,5,40,210,910,442,89
1755,10,25,45,181,442,89
1756,22,145,699,910,442,89
1757,22,145,699,910,442,89
1758,22,145,699,910,442,89
1759,22,145,699,910,442,89
1760,22,145,699,910,442,89
1761,10,25,45,51,58,89
1762,4,4,3,910,442,89
1763,2,2,1,1,442,89
1764,8,56,99,910,442,89
1765,22,145,699,910,442,89
1766,4,42,63,182,63,89
1767,22,145,699,910,442,89
1768,22,145,699,910,442,89
1769,8,24,23,910,442,89
1770,22,145,699,910,442,89
1771,3,3,2,5,31,89
1772,4,14,13,6,442,89
1773,22,145,699,910,442,89
1774,22,145,699,910,442,89
1775,2,2,9,32,442,89
1776,8,24,23,910,442,89
1777,22,145,699,910,442,89
1778,4,5,125,910,442,89
1779,22,145,699,910,442,89
1780,1,1,699,910,442,89
1781,5,90,699,910,442,89
1782,22,145,699,910,442,89
1783,22,145,699,910,442,89
1784,4,5,72,126,442,89
1785,22,145,699,910,442,89
1786,22,145,699,910,442,89
1787,22,145,699,910,442,89
1788,22,145,699,910,442,89
1789,10,25,211,183,64,89
1790,3,8,57,910,442,89
1791,22,145,699,910,442,89
1792,22,145,699,910,442,89
1793,22,145,699,910,442,89
1794,1,1,699,910,442,89
1795,5,91,212,910,442,89
1796,1,1,699,910,442,89
1797,1,1,699,910,442,89
1798,8,24,23,910,442,89
1799,22,145,699,910,442,89
1800,8,11,10,910,442,89
1801,3,3,2,2,442,89
1802,22,145,699,910,442,89
1803,3,3,2,2,442,89
1804,1,23,22,910,442,89
1805,1,1,699,910,442,89
1806,22,145,699,910,442,89
1807,22,145,699,910,442,89
1808,4,42,63,73,442,89
1809,4,5,26,48,442,89
1810,6,74,699,910,442,89
1811,1,17,143,910,442,89
1812,2,20,19,137,442,89
1813,4,38,48,92,442,89
1814,22,145,699,910,442,89
1815,5,6,5,910,442,89
1816,11,27,31,184,442,89
1817,5,40,213,910,442,89
1818,22,145,699,910,442,89
1819,8,34,41,23,442,89
1820,3,8,7,910,442,89
1821,22,145,699,910,442,89
1822,4,5,72,126,442,89
1823,1,9,49,31,442,89
1824,22,145,699,910,442,89
1825,17,65,176,146,53,89
1826,1,1,699,910,442,89
1827,2,2,1,144,65,11
1828,22,145,699,910,442,89
1829,3,3,2,2,442,89
1830,22,145,699,910,442,89
1831,22,145,699,910,442,89
1832,22,145,699,910,442,89
1833,1,23,40,910,442,89
1834,22,145,699,910,442,89
1835,1,9,8,910,442,89
1836,22,145,699,910,442,89
1837,1,9,66,910,442,89
1838,22,145,699,910,442,89
1839,22,145,699,910,442,89
1840,22,145,699,910,442,89
1841,15,46,214,185,442,89
1842,1,1,699,910,442,89
1843,2,2,9,32,442,89
